,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.5142857142857142,0.8571428571428571,0.6285714285714286,0.3223684210526316,0.8020833333333333,0.4682017543859649,0.2625,0.8199404761904762,0.4166666666666667
MobileNet,0.45714285714285713,0.9142857142857143,0.7714285714285715,0.2675438596491228,0.8854166666666666,0.6167763157894737,0.22161422708618334,0.8558823529411765,0.5619047619047619
SqueezeNet,0.5428571428571428,0.8,0.5142857142857142,0.25,0.7757675438596492,0.3404605263157895,0.17592592592592593,0.7881994261119082,0.3111111111111111
DenseNet,0.4857142857142857,0.8571428571428571,0.6285714285714286,0.2987938596491228,0.8201754385964912,0.4862938596491228,0.28184281842818426,0.8214052287581699,0.44031458737341084
VGG11,0.5714285714285714,0.8285714285714286,0.6571428571428571,0.32785087719298245,0.7889254385964912,0.4605263157894737,0.32735042735042735,0.8003945480631277,0.44385964912280695
VGG13,0.5142857142857142,0.8285714285714286,0.6571428571428571,0.30153508771929827,0.7889254385964912,0.5723684210526316,0.30208333333333337,0.7445121951219512,0.5699404761904762
VGG16,0.6285714285714286,0.8571428571428571,0.6571428571428571,0.40076754385964913,0.8020833333333333,0.5542763157894737,0.39639236732259986,0.7754573170731707,0.5863275978407557
VGG19,0.5714285714285714,0.8857142857142857,0.6857142857142857,0.3744517543859649,0.84375,0.48410087719298245,0.3644230769230769,0.8671239837398373,0.45582706766917297
