,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.45714285714285713,0.8857142857142857,0.6,0.35307017543859653,0.9111842105263158,0.5016447368421053,0.2592592592592593,0.8736842105263158,0.4310064935064935
MobileNet,0.4857142857142857,0.9142857142857143,0.6857142857142857,0.2807017543859649,0.90625,0.6348684210526316,0.23324213406292751,0.8923076923076924,0.6145276292335116
SqueezeNet,0.5428571428571428,0.8857142857142857,0.7142857142857143,0.25,0.8930921052631579,0.6661184210526316,0.17592592592592593,0.8980769230769231,0.6578947368421052
DenseNet,0.4857142857142857,0.8571428571428571,0.6285714285714286,0.32730263157894735,0.8799342105263158,0.4786184210526316,0.2970029239766082,0.8659919028340081,0.39664502164502163
VGG11,0.42857142857142855,0.8857142857142857,0.6285714285714286,0.3475877192982456,0.9111842105263158,0.5148026315789473,0.3163636363636364,0.9044534412955465,0.4487179487179487
VGG13,0.5142857142857142,0.8857142857142857,0.6,0.3508771929824561,0.9111842105263158,0.5016447368421053,0.2751196172248804,0.8503968253968253,0.43393300248138955
VGG16,0.4857142857142857,0.9142857142857143,0.6285714285714286,0.35581140350877194,0.9243421052631579,0.45778508771929827,0.3120261437908497,0.9154135338345865,0.4253968253968254
VGG19,0.4857142857142857,0.9142857142857143,0.7142857142857143,0.35581140350877194,0.90625,0.5542763157894737,0.30838509316770185,0.924015009380863,0.4982674982674982
