,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.4,0.8857142857142857,0.6571428571428571,0.2905982905982906,0.8666666666666666,0.44273504273504277,0.23558441558441556,0.8857195275771128,0.41391304347826086
MobileNet,0.42857142857142855,0.8857142857142857,0.5142857142857142,0.29914529914529914,0.8666666666666666,0.3521367521367521,0.24256045519203412,0.8881979458450047,0.32666666666666666
SqueezeNet,0.3142857142857143,0.8857142857142857,0.6857142857142857,0.23076923076923075,0.8803418803418802,0.47179487179487173,0.1687179487179487,0.8765847953216375,0.43995215311004776
DenseNet,0.45714285714285713,0.8857142857142857,0.5714285714285714,0.3145299145299146,0.8735042735042734,0.3897435897435898,0.27424029920523607,0.877124183006536,0.36690821256038647
VGG11,0.4857142857142857,0.9142857142857143,0.6571428571428571,0.3435897435897436,0.8957264957264958,0.4495726495726496,0.3034090909090909,0.8525847953216376,0.421969696969697
VGG13,0.4,0.8571428571428571,0.6285714285714286,0.27692307692307694,0.8512820512820513,0.4854700854700854,0.24464285714285716,0.8748496240601504,0.47073426573426574
VGG16,0.37142857142857144,0.8571428571428571,0.5714285714285714,0.26153846153846155,0.8512820512820513,0.4478632478632479,0.2236105476673428,0.8110756529332381,0.4355354449472097
VGG19,0.4,0.8571428571428571,0.5714285714285714,0.2905982905982906,0.8512820512820513,0.3965811965811966,0.23455219925808163,0.7917936016511867,0.3719327731092437
