,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.34285714285714286,0.8857142857142857,0.6571428571428571,0.30043859649122806,0.8174342105263158,0.5641447368421053,0.20775462962962962,0.8042489604989604,0.49702380952380953
MobileNet,0.37142857142857144,0.8,0.6,0.38651315789473684,0.7779605263157895,0.48355263157894735,0.3608288770053476,0.736764705882353,0.41025641025641024
SqueezeNet,0.6857142857142857,0.8571428571428571,0.6857142857142857,0.5202850877192983,0.8223684210526316,0.7072368421052632,0.5024038461538461,0.8120669320359722,0.6803571428571429
DenseNet,0.5428571428571428,0.8285714285714286,0.5428571428571428,0.5120614035087719,0.7911184210526316,0.475328947368421,0.48814255431902487,0.7518382352941176,0.403183023872679
VGG11,0.6571428571428571,0.9142857142857143,0.7142857142857143,0.4994517543859649,0.8305921052631579,0.5723684210526316,0.4640663390663391,0.8661858974358975,0.5200742240215924
VGG13,0.4857142857142857,0.9142857142857143,0.6571428571428571,0.4100877192982456,0.8305921052631579,0.5641447368421053,0.3605263157894737,0.8429456241956241,0.5025545982768984
VGG16,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.43914473684210525,0.8223684210526316,0.6085526315789473,0.43005952380952384,0.7922771672771672,0.5364583333333333
VGG19,0.4857142857142857,0.8,0.7428571428571429,0.4468201754385965,0.7779605263157895,0.6398026315789473,0.4242647058823529,0.7260504201680672,0.5678847296494355
