,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.45714285714285713,0.8571428571428571,0.6285714285714286,0.33223684210526316,0.8020833333333333,0.4473684210526316,0.31789118809579164,0.8292635658914729,0.42978603603603605
MobileNet,0.5142857142857142,0.8571428571428571,0.5428571428571428,0.23684210526315788,0.8020833333333333,0.41831140350877194,0.17647058823529413,0.8199404761904762,0.38811188811188807
SqueezeNet,0.5428571428571428,0.8571428571428571,0.7428571428571429,0.31469298245614036,0.8201754385964912,0.5361842105263158,0.30656565656565654,0.7852941176470587,0.5208333333333333
DenseNet,0.4857142857142857,0.8285714285714286,0.6,0.2987938596491228,0.7889254385964912,0.42653508771929827,0.28104575163398693,0.7632621951219511,0.3912991939307729
VGG11,0.6571428571428571,0.8285714285714286,0.6285714285714286,0.4709429824561403,0.7889254385964912,0.4758771929824561,0.4466374269005848,0.7502136752136752,0.4411764705882353
VGG13,0.5142857142857142,0.8857142857142857,0.6857142857142857,0.38706140350877194,0.8618421052631579,0.6217105263157895,0.3598039215686275,0.8696581196581197,0.6392156862745098
VGG16,0.4857142857142857,0.8,0.5714285714285714,0.3168859649122807,0.7757675438596492,0.4029605263157895,0.3145933014354067,0.7819444444444444,0.3833333333333333
VGG19,0.4857142857142857,0.8857142857142857,0.6285714285714286,0.27028508771929827,0.8333333333333333,0.45778508771929827,0.2543706293706294,0.8420014347202296,0.4289811066126855
