,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.45714285714285713,0.9142857142857143,0.6,0.3282051282051282,0.9401709401709402,0.43247863247863244,0.27671052631578946,0.9256769374416434,0.38705096073517126
MobileNet,0.4,0.8571428571428571,0.5714285714285714,0.28376068376068375,0.9094017094017094,0.4615384615384615,0.26,0.872148337595908,0.42847662141779785
SqueezeNet,0.2571428571428571,0.8,0.6285714285714286,0.2,0.8649572649572649,0.4205128205128205,0.08181818181818182,0.8404761904761905,0.4024844720496895
DenseNet,0.45714285714285713,0.8857142857142857,0.5428571428571428,0.32820512820512826,0.9179487179487179,0.388034188034188,0.29953310696095076,0.9019841269841271,0.3496296296296296
VGG11,0.37142857142857144,0.8,0.5714285714285714,0.2683760683760684,0.8649572649572649,0.40341880341880343,0.24067370537958777,0.8392717086834734,0.37025518341307817
VGG13,0.42857142857142855,0.8285714285714286,0.5428571428571428,0.3264957264957265,0.8803418803418802,0.4837606837606838,0.25357142857142856,0.8240740740740741,0.45623031938821407
VGG16,0.4,0.8857142857142857,0.5428571428571428,0.3350427350427351,0.9247863247863247,0.3811965811965812,0.3354367201426025,0.8452355889724311,0.3583157894736842
VGG19,0.45714285714285713,0.8285714285714286,0.6571428571428571,0.3658119658119658,0.8803418803418802,0.4564102564102564,0.3784774436090226,0.8193333333333331,0.4257142857142857
