,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.5142857142857142,0.8,0.6285714285714286,0.3521367521367521,0.8136752136752137,0.42735042735042733,0.30333333333333334,0.759041394335512,0.3969696969696969
MobileNet,0.42857142857142855,0.8857142857142857,0.6,0.29914529914529914,0.8735042735042734,0.41196581196581195,0.2620830150241915,0.8397619047619047,0.39498746867167916
SqueezeNet,0.2571428571428571,0.8285714285714286,0.5428571428571428,0.2,0.829059829059829,0.3811965811965812,0.08181818181818182,0.8488888888888889,0.35430767588342055
DenseNet,0.4857142857142857,0.8857142857142857,0.6571428571428571,0.3504273504273504,0.8735042735042734,0.4564102564102564,0.313169802333889,0.8908142150247415,0.4261562998405104
VGG11,0.42857142857142855,0.8285714285714286,0.7142857142857143,0.29914529914529914,0.8358974358974358,0.5008547008547009,0.2735393638619445,0.8367142857142855,0.4612836438923396
VGG13,0.4857142857142857,0.8857142857142857,0.6285714285714286,0.3504273504273504,0.8735042735042734,0.43418803418803426,0.30678571428571433,0.8974416433239962,0.4025919732441472
VGG16,0.4857142857142857,0.8285714285714286,0.6571428571428571,0.3811965811965812,0.829059829059829,0.44273504273504277,0.396036866359447,0.8488888888888889,0.4216541353383459
VGG19,0.37142857142857144,0.8857142857142857,0.6285714285714286,0.2683760683760684,0.8735042735042734,0.4547008547008547,0.20367132867132867,0.8735042735042734,0.40810359231411864
