,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.5142857142857142,0.8285714285714286,0.6,0.3589743589743589,0.8358974358974358,0.4632478632478632,0.3129192546583851,0.8357699805068226,0.44857142857142857
MobileNet,0.4,0.8285714285714286,0.5428571428571428,0.2905982905982906,0.8427350427350427,0.38803418803418804,0.23805235012665352,0.8268351214003389,0.35224014336917564
SqueezeNet,0.2571428571428571,0.8285714285714286,0.6857142857142857,0.2,0.8358974358974358,0.5094017094017094,0.08181818181818182,0.8498550724637681,0.499041248606466
DenseNet,0.45714285714285713,0.8857142857142857,0.6857142857142857,0.3350427350427351,0.8871794871794872,0.4854700854700854,0.28088235294117647,0.896140350877193,0.4353096179183137
VGG11,0.42857142857142855,0.8857142857142857,0.6285714285714286,0.29914529914529914,0.8735042735042734,0.4786324786324786,0.2606060606060606,0.8933333333333333,0.46425863991081384
VGG13,0.42857142857142855,0.8857142857142857,0.6285714285714286,0.305982905982906,0.8803418803418802,0.43418803418803426,0.2589134589134589,0.8917543859649124,0.3985994397759104
VGG16,0.42857142857142855,0.8285714285714286,0.6,0.3504273504273504,0.8358974358974358,0.41880341880341876,0.34698412698412695,0.8246929541047189,0.38666666666666666
VGG19,0.42857142857142855,0.9142857142857143,0.7142857142857143,0.29914529914529914,0.9025641025641026,0.5008547008547009,0.24477204477204478,0.9128070175438598,0.4614718614718615
