"","Q_D","Q_A","Q_L","V4"
"1",0.481864284030219,-0.0266248885085128,0.218787457220935,"1_resnet18_d"
"2",0.28921792755534,0.692218655243173,0.11397338145046,"1_resnet18_a"
"3",0.148313487294103,-0.0874983121630352,0.323770598133539,"1_resnet18_l"
"4",0.490553862801311,-0.0326468430707054,0.337176836260731,"1_mobilenet_d"
"5",0.0325370168499758,0.316012864350144,0.0134086331118188,"1_mobilenet_a"
"6",0.0932846722446207,-0.162987550538882,0.306475993425561,"1_mobilenet_l"
"7",0.444126865036279,-0.0183035746711268,0.216098042897589,"1_squeezenet_d"
"8",0.166988567501442,0.484452141651805,0.00938408836346946,"1_squeezenet-a"
"9",0.107267548778286,-0.0441590496603744,0.272154553400211,"1_squeezenet_l"
"10",0.587287831429499,-0.00311806514494388,0.295892414974402,"1_densenet_d"
"11",0.166988567501442,0.484452141651805,0.00938408836346946,"1_densenet_a"
"12",0.161223114887261,-0.159199003990844,0.330627263491138,"1_densenet_l"
"13",0.58041990188003,-0.00912837121019082,0.258925277012833,"1_vgg11_d"
"14",0.0325370168499758,0.316012864350144,-0.0670431655590941,"1_vgg11_a"
"15",0.213595507444318,0,0.3896124431474,"1_vgg11_l"
"16",0.587287831429499,-0.00311806514494388,0.295892414974402,"1_vgg13_d"
"17",0.166988567501442,0.484452141651805,0.00938408836346946,"1_vgg13_a"
"18",0.102439111343034,-0.161737503188175,0.24565090103087,"1_vgg13_l"
"19",0.452785534480985,-0.0208090172693766,0.218527712290126,"1_vgg16_d"
"20",0.166988567501442,0.484452141651805,0.00938408836346946,"1_vgg16_a"
"21",0.119766146398067,-0.067760270607957,0.398921890849663,"1_vgg16_l"
"22",0.456726326721944,-0.0426895018970166,0.206674300898481,"1_vgg19_d"
"23",0.166988567501442,0.484452141651805,0.00938408836346946,"1_vgg19_a"
"24",0.0624544200599472,-0.202194321885471,0.336735079717242,"1_vgg19_l"
"25",0.48558814915664,0.218691762434075,0.262771061688552,"2_resnet18_d"
"26",0.28921792755534,0.692218655243173,0.11397338145046,"2_resnet18_a"
"27",0.116340512398505,0.00726394381146181,0.360302049622438,"2_resnet18_l"
"28",0.633766574869389,0.20043848254335,0.253496010554453,"2_mobilenet_d"
"29",0.28921792755534,0.692218655243173,0.11397338145046,"2_mobilenet_a"
"30",0.137778000040641,-0.00481929109971867,0.349977245434985,"2_mobilenet_l"
"31",0.50994199220486,0.216253775836686,0.176386908402538,"2_squeezenet_d"
"32",0.167051088556528,0.546341517135269,0.0331918777795658,"2_squeezenet-a"
"33",0.145763772664498,0.00244651658519765,0.373862003252046,"2_squeezenet_l"
"34",0.478431630048461,0.20043848254335,0.218928372751573,"2_densenet_d"
"35",0.28921792755534,0.692218655243173,0.11397338145046,"2_densenet_a"
"36",0.0967716355467533,0.00242655555065343,0.362163008709264,"2_densenet_l"
"37",0.50994199220486,0.216253775836686,0.222336439162863,"2_vgg11_d"
"38",0.378848004404984,0.546341517135269,0.182555327787612,"2_vgg11_a"
"39",0.114442697200371,-0.0142909001337064,0.359730346972263,"2_vgg11_l"
"40",0.531830173037521,0.205330800935738,0.220122224228779,"2_vgg13_d"
"41",0.28921792755534,0.692218655243173,0.11397338145046,"2_vgg13_a"
"42",0.156890537470553,0.00241870683289293,0.379310565053853,"2_vgg13_l"
"43",0.574520818796558,0.236401203799108,0.256435955829559,"2_vgg16_d"
"44",0.28921792755534,0.692218655243173,0.11397338145046,"2_vgg16_a"
"45",0.11983072777046,0.0024213146038206,0.408845738942826,"2_vgg16_l"
"46",0.572285997521441,0.216253775836686,0.303859800189246,"2_vgg19_d"
"47",0.28921792755534,0.692218655243173,0.11397338145046,"2_vgg19_a"
"48",0.143874745457615,-0.00965924370696191,0.441098959642119,"2_vgg19_l"
"49",0.497711080221475,0.0254978865518364,0.305296413093514,"3_resnet18_d"
"50",0.10440693034783,0.235920200581139,-0.0802137046339508,"3_resnet18_a"
"51",0.128485305679486,-0.0171729637568123,0.313688180023537,"3_resnet18_l"
"52",0.428066693478039,0.0287388902200063,0.378423558297859,"3_mobilenet_d"
"53",0.237832202199023,0.484452141651805,0.150145413815511,"3_mobilenet_a"
"54",0.0509984371935246,-0.130823128585504,0.294721962061642,"3_mobilenet_l"
"55",0.484738219848282,0.0395628284037472,0.36133517237617,"3_squeezenet_d"
"56",0.237832202199023,0.484452141651805,0.150145413815511,"3_squeezenet-a"
"57",0.0752743769906467,-0.134632569486725,0.381702086329776,"3_squeezenet_l"
"58",0.524176996176615,0.0287929615570327,0.458953561216858,"3_densenet_d"
"59",0.237832202199023,0.484452141651805,0.150145413815511,"3_densenet_a"
"60",0.0398143114396116,-0.134042719686222,0.352884795705135,"3_densenet_l"
"61",0.477288824447223,0.0186252789932478,0.352663701407887,"3_vgg11_d"
"62",0.237832202199023,0.484452141651805,0.150145413815511,"3_vgg11_a"
"63",0.0816974332861991,-0.0616055131614244,0.322772068680401,"3_vgg11_l"
"64",0.474536904466385,0.0154799503493154,0.435868702927295,"3_vgg13_d"
"65",0.237832202199023,0.484452141651805,0.150145413815511,"3_vgg13_a"
"66",0.0809324170622991,0.029293746257419,0.305611036394245,"3_vgg13_l"
"67",0.604038949932706,0.170759671888022,0.28201020381099,"3_vgg16_d"
"68",0.28921792755534,0.692218655243173,0.11397338145046,"3_vgg16_a"
"69",0.209040269493263,0.00972203468478169,0.304279391556938,"3_vgg16_l"
"70",0.576040952743388,0.0395233248208518,0.432875778861438,"3_vgg19_d"
"71",0.237832202199023,0.484452141651805,0.150145413815511,"3_vgg19_a"
"72",0.196419077459969,-0.0465094330954142,0.437321533194972,"3_vgg19_l"
"73",0.509622193019788,0.12411761254129,0.145783297809209,"4_resnet18_d"
"74",0.28921792755534,0.692218655243173,0.11397338145046,"4_resnet18_a"
"75",0.0975311431818041,-0.0788058718394727,0.427700478065478,"4_resnet18_l"
"76",0.674291539995645,0.136912813347527,0.264323171541735,"4_mobilenet_d"
"77",0.28921792755534,0.692218655243173,0.11397338145046,"4_mobilenet_a"
"78",0.192837946780522,-0.0552744096424172,0.47110530820231,"4_mobilenet_l"
"79",0.526297680061532,0.0892504925386846,0.251832636451139,"4_squeezenet_d"
"80",0.177570509375884,0.456521739130435,0.0338984044534884,"4_squeezenet-a"
"81",0.120479647459876,-0.0764178151170644,0.467065944952101,"4_squeezenet_l"
"82",0.480210587914454,0.0937802083125162,0.134893379942124,"4_densenet_d"
"83",0.28921792755534,0.692218655243173,0.11397338145046,"4_densenet_a"
"84",0.0854037828518849,-0.0768626963385587,0.413068413091982,"4_densenet_l"
"85",0.653151756900319,0.142192423497903,0.319283177716609,"4_vgg11_d"
"86",0.28921792755534,0.692218655243173,0.11397338145046,"4_vgg11_a"
"87",0.118999226154216,-0.0601128294660964,0.36637203112839,"4_vgg11_l"
"88",0.616730067069188,0.136912813347527,0.246532188841811,"4_vgg13_d"
"89",0.28921792755534,0.692218655243173,0.11397338145046,"4_vgg13_a"
"90",0.0677692364445931,-0.0717169951262098,0.303539164556857,"4_vgg13_l"
"91",0.658965581750988,0.145590178356627,0.236103544058584,"4_vgg16_d"
"92",0.28921792755534,0.692218655243173,0.11397338145046,"4_vgg16_a"
"93",0.14595290975362,-0.0669710822528916,0.404931839990085,"4_vgg16_l"
"94",0.509622193019788,0.12411761254129,0.265174791704681,"4_vgg19_d"
"95",0.28921792755534,0.692218655243173,0.11397338145046,"4_vgg19_a"
"96",0.110951523494876,-0.0571337890070954,0.416815038493484,"4_vgg19_l"
"97",0.795258398519528,0.228484067155895,0.358764081111992,"5_resnet18_d"
"98",0.28921792755534,0.692218655243173,0.11397338145046,"5_resnet18_a"
"99",0.294981581949052,0.0167870051728445,0.513912646494546,"5_resnet18_l"
"100",0.746654416182346,0.214149990184088,0.428115098877765,"5_mobilenet_d"
"101",0.232408460800789,0.456521739130435,0.106537842568106,"5_mobilenet_a"
"102",0.244017490216499,0.00237316225243209,0.564595917206139,"5_mobilenet_l"
"103",0.709048677233479,0.231265471681032,0.356938623157656,"5_squeezenet_d"
"104",0.28921792755534,0.692218655243173,0.11397338145046,"5_squeezenet-a"
"105",0.304767713720542,0.159166896251518,0.554597970966065,"5_squeezenet_l"
"106",0.596295488055337,0.202834773670579,0.164088048641365,"5_densenet_d"
"107",0.167051088556528,0.546341517135269,0.0331918777795658,"5_densenet_a"
"108",0.273813432407996,0.0449274280122673,0.550970934900045,"5_densenet_l"
"109",0.816679500163152,0.306503016916444,0.464282928497872,"5_vgg11_d"
