"","Q_D","Q_A","Q_L","V4"
"45",0.277010495067326,0.161830955975736,0.296282785190181,"2_vgg16_l"
"46",0.127371210472784,0.228099741882545,0.10437000657152,"2_vgg19_d"
"48",0.0225356793578055,0.148982666292698,0.0012291673820807,"2_vgg19_l"
"49",0.0607231154550698,-0.0421262731871135,0.150145413815511,"3_resnet18_d"
"51",0.0404839130168067,0.0645965485020249,0.108860362106074,"3_resnet18_l"
"52",-0.0433826891333011,-0.0601929265428846,-0.0670431655590941,"3_mobilenet_d"
"54",-0.123069968278368,-0.247599111002696,-0.157224621542403,"3_mobilenet_l"
"55",0.0861739236677084,-0.0869565217391304,0.0338984044534884,"3_squeezenet_d"
"57",0.173551296363605,0.0500123502533685,0.0594175911022307,"3_squeezenet_l"
"58",0.0325370168499758,-0.0601929265428846,-0.0670431655590941,"3_densenet_d"
"60",-0.132642076922241,-0.184987841553739,0,"3_densenet_l"
"61",0.0772444060278122,-0.0974323871146398,0.106350239382046,"3_vgg11_d"
"63",0.15775777968432,0.107733397296969,0.291413917839984,"3_vgg11_l"
"64",0.116171127834127,-0.138159389717551,0.16585122518645,"3_vgg13_d"
"66",0.148715155728536,-0.0920166547473139,0.173920021621511,"3_vgg13_l"
"67",0.128182146197557,-0.0970096849602985,0.103727850985869,"3_vgg16_d"
"69",0.0719093724727768,0.0435374552616738,0.191544281124949,"3_vgg16_l"
"70",0.215826153377682,0.117967526404102,0.266828429900631,"3_vgg19_d"
"72",-0.159997402290638,-0.167747610473048,-0.120468732138757,"3_vgg19_l"
"73",0.211796915848455,-0.0745011159729912,0.265535022236527,"4_resnet18_d"
"75",-0.0241254674752444,-0.0826999213465051,0.0118429151855027,"4_resnet18_l"
"76",0.326416377529199,0.456521739130435,0.164649393059801,"4_mobilenet_d"
"78",0.017555773638888,0.0112423437603322,0.212870183821459,"4_mobilenet_l"
"79",0.189929808182217,0.255225174988821,0.0915213964075108,"4_squeezenet_d"
"81",0.128524791765518,0.0411522704858874,0.0995287162581314,"4_squeezenet_l"
"82",0.166988567501442,-0.0421262731871135,0.00938408836346946,"4_densenet_d"
"84",0.0508473502220108,0.0996000682883202,0.123415216367704,"4_densenet_l"
"85",0.293249996204782,-0.0739782946646091,0.0384521076842441,"4_vgg11_d"
"87",0.146023760216081,0.127089281189479,0.231407795664927,"4_vgg11_l"
"88",0.116171127834127,-0.138159389717551,0.16585122518645,"4_vgg13_d"
"90",-0.101926240952614,-0.184462638570404,-0.00136970238059805,"4_vgg13_l"
"91",0.12405919755982,-0.0974323871146398,0.106350239382046,"4_vgg16_d"
"93",0.285808982619327,0.10181851188216,0.305599161638794,"4_vgg16_l"
"94",0.260002048009712,0.245616692831202,0.235953289440517,"4_vgg19_d"
"96",-0.0467023714488689,-0.0200114383766857,0.124817473049167,"4_vgg19_l"
"97",0.127725950464865,0.00690460220832634,0.0292234383527158,"5_resnet18_d"
"99",0.195278024826886,0.0193532687785197,0.263596176164706,"5_resnet18_l"
"100",0.167864785960419,0.344828154104298,0.0141499924947305,"5_mobilenet_d"
"101",0.28921792755534,0.316012864350144,0.214538129789101,"5_mobilenet_a"
"102",0.109479386112742,0.165710452999832,0.183031008630167,"5_mobilenet_l"
"103",0.229323381333148,0.271825433865493,0.047878396846322,"5_squeezenet_d"
"105",0.196591086285789,-0.0368604890387243,0.205276932950894,"5_squeezenet_l"
"106",0.256438771776212,0.246326896645509,0.0143712412168457,"5_densenet_d"
"107",0.237832202199023,0.484452141651805,0.150145413815511,"5_densenet_a"
"108",0.171932946581858,0.263825397207838,0.225622737178911,"5_densenet_l"
"109",0.256364292395114,-0.0970096849602985,0.0475419317018567,"5_vgg11_d"
"111",0.157214788892459,0.0136333443539274,0.290334967935342,"5_vgg11_l"
"112",0.477209580466312,0.0902893898143269,0.387509496931564,"5_vgg13_d"
"114",0.358944627617378,0.0550455406268402,0.358517423474237,"5_vgg13_l"
"115",0.429824898889664,0.237333525826763,0.26027638227482,"5_vgg16_d"
"117",0.272382539968368,0.263403870118424,0.325269655084508,"5_vgg16_l"
"118",0.348507602704185,0.361157559257308,0.325829784617197,"5_vgg19_d"
"120",0.149799295929678,-0.0477194253017517,0.160159031369697,"5_vgg19_l"
