"","Q_D","Q_A","Q_L","V4"
"1",0.550609470280839,0.101283053123429,0.331337741671125,"1_resnet18_d"
"2",0.166988567501442,0.484452141651805,0.00938408836346946,"1_resnet18_a"
"3",0.235492209983987,0.0220551140711148,0.294781081237044,"1_resnet18_l"
"4",0.540142855255113,-0.0739580236347578,0.337407162943129,"1_mobilenet_d"
"5",0.0325370168499758,0.316012864350144,0.0134086331118188,"1_mobilenet_a"
"6",0.109465790003663,-0.161375033165382,0.292870915854121,"1_mobilenet_l"
"7",0.367834418205345,-0.0630451565038768,0.234066642485921,"1_squeezenet_d"
"8",0.166988567501442,0.484452141651805,0.00938408836346946,"1_squeezenet_a"
"9",0.119604329658332,-0.0189656546639439,0.290455490050822,"1_squeezenet_l"
"10",0.404898011577755,-0.0519045861326378,0.193158667127175,"1_densenet_d"
"11",0.166988567501442,0.484452141651805,0.00938408836346946,"1_densenet_a"
"12",0.0664809393255509,-0.16698883802121,0.190244223157454,"1_densenet_l"
"13",0.528648334540672,0.071754730985241,0.249086362099164,"1_vgg11_d"
"14",0.0325370168499758,0.316012864350144,-0.0670431655590941,"1_vgg11_a"
"15",0.210917895106889,-0.0436543582321343,0.332793521912997,"1_vgg11_l"
"16",0.457710795696592,-0.00305321094897869,0.198599756342025,"1_vgg13_d"
"17",0.166988567501442,0.484452141651805,0.00938408836346946,"1_vgg13_a"
"18",0.116256494530413,-0.1652970830353,0.165430979663892,"1_vgg13_l"
"19",0.587246872308957,0.0982379997842802,0.350137432392926,"1_vgg16_d"
"20",0.187656324425931,0.0811545198025584,0.353651997979178,"1_vgg16_l"
"21",0.476884927220057,0.0494879140528087,0.254776297910021,"1_vgg19_d"
"22",0.166988567501442,0.484452141651805,0.00938408836346946,"1_vgg19_a"
"23",0.109922375051089,-0.126302221465633,0.290907371894928,"1_vgg19_l"
"24",0.43105511685887,0.209965471327708,0.22535651316621,"2_resnet18_d"
"25",0.28921792755534,0.692218655243173,0.11397338145046,"2_resnet18_a"
"26",0.119573026982355,0.0459060419226537,0.349839346774376,"2_resnet18_l"
"27",0.514645713273018,0.144245090281711,0.232445502568093,"2_mobilenet_d"
"28",0.28921792755534,0.692218655243173,0.11397338145046,"2_mobilenet_a"
"29",0.119207201549264,-0.0357833224331165,0.272081123621834,"2_mobilenet_l"
"30",0.46064483925875,0.189299078836679,0.16867376566035,"2_squeezenet_d"
"31",0.167051088556528,0.546341517135269,0.0331918777795658,"2_squeezenet-a"
"32",0.0996447395277671,0.0146388496424165,0.394576639021235,"2_squeezenet_l"
"33",0.432771425418252,0.189299078836679,0.193158667127175,"2_densenet_d"
"34",0.28921792755534,0.692218655243173,0.11397338145046,"2_densenet_a"
"35",0.0644590464723081,0.0239560989906232,0.284968203679091,"2_densenet_l"
"36",0.465923596393437,0.129092463317462,0.169865506261212,"2_vgg11_d"
"37",0.28921792755534,0.692218655243173,0.11397338145046,"2_vgg11_a"
"38",0.170920819481885,-0.0245328053668746,0.314781170197835,"2_vgg11_l"
"39",0.479642025636851,0.191613738715075,0.23958148253698,"2_vgg13_d"
"40",0.28921792755534,0.692218655243173,0.11397338145046,"2_vgg13_a"
"41",0.0895821945468486,-0.0145278876229236,0.176914778856526,"2_vgg13_l"
"42",0.652210820873532,0.321170834685964,0.355021805287792,"2_vgg16_d"
"43",0.28921792755534,0.692218655243173,0.11397338145046,"2_vgg16_a"
"44",0.104180451001938,0.0504240850680043,0.348208019791555,"2_vgg16_l"
"45",0.454451013366814,0.174705135299224,0.260344526614279,"2_vgg19_d"
"46",0.28921792755534,0.692218655243173,0.11397338145046,"2_vgg19_a"
"47",0.203978643268606,0.0634350151171383,0.395663627007519,"2_vgg19_l"
"48",0.517875980361612,0.0126430434356043,0.33937334235187,"3_resnet18_d"
"49",0.237832202199023,0.484452141651805,0.150145413815511,"3_resnet18_a"
"50",0.148277414105317,0.0265202716461228,0.278198056436229,"3_resnet18_l"
"51",0.438204145274404,-0.0060598270695465,0.27672802313307,"3_mobilenet_d"
"52",0.237832202199023,0.484452141651805,0.150145413815511,"3_mobilenet_a"
"53",0.0612000669423213,-0.173032934532784,0.209856000926484,"3_mobilenet_l"
"54",0.510248658769332,0.173247863289529,0.331612701435563,"3_squeezenet_d"
"55",0.237832202199023,0.484452141651805,0.150145413815511,"3_squeezenet-a"
"56",0.0288373269650981,-0.0456130216396105,0.282363276948426,"3_squeezenet_l"
"57",0.372969675580015,0.0159064751005839,0.358586149880825,"3_densenet_d"
"58",0.237832202199023,0.484452141651805,0.150145413815511,"3_densenet_a"
"59",0.0858147096007229,-0.0651649446603167,0.355915830298766,"3_densenet_l"
"60",0.436378569903473,-0.0177499256723419,0.303139247956717,"3_vgg11_d"
"61",0.237832202199023,0.484452141651805,0.150145413815511,"3_vgg11_a"
"62",0.114594223912945,-0.108184220229207,0.292476884840733,"3_vgg11_l"
"63",0.430963316201635,0.125570779224172,0.295706804203286,"3_vgg13_d"
