"","Q_D","Q_A","Q_L","V4"
"1",0.162685084249879,-0.0601929265428846,0.11397338145046,"1_resnet18_d"
"3",0,0.0435800029288176,0.0319790390620246,"1_resnet18_l"
"6",-0.0114367555703657,-0.214222753886446,-0.0259222266985377,"1_mobilenet_l"
"10",0.165440869472928,-0.0598818499046696,-0.0700315212784594,"1_densenet_d"
"12",-0.0476489121861847,-0.250530656160808,-0.0220908429530037,"1_densenet_l"
"13",0.141011875092614,-0.0869565217391304,0.0338984044534884,"1_vgg11_d"
"15",0.11782015008839,-0.13026830547307,0.169560192378953,"1_vgg11_l"
"16",0.182554629453627,0.0537286515568255,0.0188078708974325,"1_vgg13_d"
"18",-0.0375236356081649,-0.0572699211505429,-0.0429115965351584,"1_vgg13_l"
"19",0.262808924506045,0.273483017137309,0.0609213349428168,"1_vgg16_d"
"21",0.0318373796360835,0.057978318847913,0.189424473510662,"1_vgg16_l"
"22",0.28327339809767,0.122080052662601,0.254701278157461,"1_vgg19_d"
"24",0.125711216809266,-0.0341261816394968,0.0164709575806187,"1_vgg19_l"
"25",0.170034143709323,-0.0745011159729912,0.182555327787612,"2_resnet18_d"
"27",0.0333173919236986,0.159227901744524,0.0114418573007532,"2_resnet18_l"
"30",0.0741560910810003,0.106264091543833,0.0270531306262249,"2_mobilenet_l"
"34",0.237371682287244,-0.0598818499046696,-0.0700315212784594,"2_densenet_d"
"36",-0.0570068510752673,0.0532689212840533,0.0765911542610572,"2_densenet_l"
"37",0.238604790233156,-0.0601929265428846,0.11397338145046,"2_vgg11_d"
"39",0.162805547120328,0.0347524023428458,0.0503196065877279,"2_vgg11_l"
"40",0.365978831810295,0.37728393032608,0.00634295277783051,"2_vgg13_d"
"42",-0.0174028693730399,0.0413935864571533,-0.069156557821319,"2_vgg13_l"
"43",0.401892642408501,0.37728393032608,0.141130699306729,"2_vgg16_d"
"45",0.267842513017383,0.289044048655367,0.227656599129821,"2_vgg16_l"
"46",0.325775526503035,0.172827115163089,0.177688298053905,"2_vgg19_d"
"48",0.282108161080037,0.155717670513079,0.164909285429983,"2_vgg19_l"
"49",0.170034143709323,-0.0745011159729912,0.182555327787612,"3_resnet18_d"
"51",0.0915327220521278,0.160421661018551,0.113907481831507,"3_resnet18_l"
"54",0.0667564172626149,0.0823321559990673,-0.0435584232930802,"3_mobilenet_l"
"58",-0.0367502329755227,-0.118977782973351,0.00378622902811553,"3_densenet_d"
"60",-0.00986583509402938,0,0.081187937248017,"3_densenet_l"
"61",0.13033333164657,-0.0739782946646091,0.0384521076842441,"3_vgg11_d"
"63",0.11927658869745,0,0.162510310412478,"3_vgg11_l"
"64",0.0212530904092744,-0.0982946374365981,0.100722548434572,"3_vgg13_d"
"66",-0.194302367308967,-0.158778140210966,-0.0265271762465598,"3_vgg13_l"
"67",0.0626441582086981,-0.0745011159729912,0.0331918777795658,"3_vgg16_d"
"69",-0.136709578833099,-0.29668334267225,0.0530882558382692,"3_vgg16_l"
"70",0.142540617162306,-0.107876336722043,0.104132749738685,"3_vgg19_d"
"72",0.131961895020105,0.0435078278643932,0.101764370262957,"3_vgg19_l"
"73",0.256808175778733,0.239593178751708,0.166958572133394,"4_resnet18_d"
"75",0.0235179614887316,0.116927287385557,-0.00484592239347414,"4_resnet18_l"
"78",0.0506131373221846,0.0601929265428846,0.230628489523284,"4_mobilenet_l"
"82",0.272920036103126,0.0883570475490161,0.0393649985628864,"4_densenet_d"
"84",0.144943939820154,0.276258696637655,0.183911591506904,"4_densenet_l"
"85",0.0334218080547744,-0.104337745632305,0.108464415103744,"4_vgg11_d"
"87",0.0417450120821354,-0.0579206705714097,0.238695569711017,"4_vgg11_l"
"88",0.349949410351486,0.255225174988821,0.012480190419206,"4_vgg13_d"
"90",-0.127553056797206,-0.0827801424550425,0.0178043142736948,"4_vgg13_l"
"91",0.360166374469128,0.329415951927703,0.103332440220219,"4_vgg16_d"
"93",-0.197616949924407,-0.230090342576143,-0.0563806559957833,"4_vgg16_l"
"94",0.0288497582906153,0.0780559080524188,-0.00535009468539249,"4_vgg19_d"
"96",0.0290779541183177,0.0631491489229475,0.0785416656585691,"4_vgg19_l"
"97",0.224049467191911,0.144486907810502,0.20774625763128,"5_resnet18_d"
"99",-0.0367589570665596,0.00546456246234968,0.0645164277810822,"5_resnet18_l"
"100",0.232408460800789,0.456521739130435,0.164649393059801,"5_mobilenet_d"
"102",0.288627472479046,0.165710452999832,0.413742364046345,"5_mobilenet_l"
"106",0.208325822317433,-0.0974323871146398,-0.0238745435347449,"5_densenet_d"
"108",0.130816110425601,0.146089938193737,0.278095859335377,"5_densenet_l"
"109",0.341009003703808,-0.0860264787238681,0.107793785086546,"5_vgg11_d"
"111",-0.102994227970928,-0.0187560416625032,0.0978872314624261,"5_vgg11_l"
"112",0.379916093901356,0.214086575314765,0.0368803652812249,"5_vgg13_d"
"114",0.256527218558618,-0.0213556941694008,0.104658720834203,"5_vgg13_l"
"115",0.475301824648657,0.296204965031556,0.219113018096827,"5_vgg16_d"
"117",0.194698924002312,0.290220409442499,0.27201696623971,"5_vgg16_l"
"118",0.419003457837435,0.216656623962165,0.261824789344177,"5_vgg19_d"
"120",0.426821906017688,0.211111875996264,0.387213282579681,"5_vgg19_l"
