,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.4,0.8857142857142857,0.6285714285714286,0.28376068376068375,0.8735042735042734,0.4205128205128205,0.218436465495289,0.8933333333333333,0.39466666666666667
MobileNet,0.4857142857142857,0.8571428571428571,0.8,0.3435897435897436,0.8512820512820513,0.5914529914529915,0.3034532031436056,0.8112820512820512,0.5845609548167092
SqueezeNet,0.45714285714285713,0.8857142857142857,0.45714285714285713,0.3145299145299146,0.8666666666666666,0.32820512820512826,0.27424029920523607,0.8284095860566449,0.296551724137931
DenseNet,0.3142857142857143,0.8285714285714286,0.6285714285714286,0.23076923076923075,0.8358974358974358,0.44102564102564096,0.1672945672945673,0.8184836601307189,0.40666666666666673
VGG11,0.5428571428571428,0.8857142857142857,0.5142857142857142,0.3606837606837607,0.8735042735042734,0.41709401709401706,0.31831501831501835,0.8933333333333333,0.39749427043544694
VGG13,0.45714285714285713,0.8285714285714286,0.6,0.3145299145299146,0.8358974358974358,0.5076923076923077,0.29047619047619044,0.8397173489278751,0.48530020703933746
VGG16,0.5142857142857142,0.8571428571428571,0.5428571428571428,0.3384615384615385,0.8512820512820513,0.41880341880341876,0.3133975998426126,0.8709047127622981,0.4168837112544206
VGG19,0.45714285714285713,0.8285714285714286,0.45714285714285713,0.36581196581196573,0.8358974358974358,0.3145299145299146,0.3797979797979798,0.7987799564270153,0.29298245614035084
