,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.34285714285714286,0.8285714285714286,0.6,0.2598290598290598,0.8871794871794872,0.4632478632478632,0.19030303030303028,0.8851461988304093,0.44745098039215686
MobileNet,0.5142857142857142,0.8,0.7142857142857143,0.35897435897435903,0.8717948717948717,0.5452991452991454,0.3257575757575758,0.8670868347338937,0.5302164502164503
SqueezeNet,0.2857142857142857,0.8,0.6285714285714286,0.21538461538461537,0.8717948717948717,0.43418803418803426,0.1644565960355434,0.8307231983702572,0.4090476190476191
DenseNet,0.37142857142857144,0.8571428571428571,0.6,0.28205128205128205,0.9094017094017094,0.4700854700854701,0.20586872586872587,0.885608137992039,0.46399999999999997
VGG11,0.34285714285714286,0.8,0.5714285714285714,0.30427350427350425,0.8717948717948717,0.4547008547008547,0.2706766917293233,0.8424333561175666,0.4295726495726496
VGG13,0.6,0.8571428571428571,0.6857142857142857,0.4188034188034188,0.9025641025641026,0.5675213675213675,0.38393939393939397,0.9025641025641026,0.5531655225019069
VGG16,0.42857142857142855,0.8857142857142857,0.5714285714285714,0.3504273504273504,0.9316239316239316,0.41025641025641024,0.3453781512605042,0.9231193926846102,0.3675213675213675
VGG19,0.45714285714285713,0.8285714285714286,0.42857142857142855,0.3418803418803419,0.8871794871794872,0.3196581196581197,0.274,0.8839766081871344,0.2619298245614035
