,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.4,0.8571428571428571,0.5714285714285714,0.30427350427350425,0.8957264957264958,0.4615384615384615,0.22703533026113668,0.8977777777777778,0.4326361655773421
MobileNet,0.5428571428571428,0.8571428571428571,0.6571428571428571,0.3811965811965812,0.9025641025641026,0.5076923076923077,0.3526315789473684,0.8805555064130915,0.4921212121212122
SqueezeNet,0.4,0.8571428571428571,0.5428571428571428,0.29743589743589743,0.8957264957264958,0.3811965811965812,0.24411764705882355,0.8977777777777778,0.3458646616541353
DenseNet,0.42857142857142855,0.8857142857142857,0.5428571428571428,0.3196581196581197,0.9247863247863247,0.4461538461538462,0.2561904761904762,0.9247863247863247,0.4083333333333333
VGG11,0.37142857142857144,0.9142857142857143,0.5428571428571428,0.3333333333333333,0.9401709401709402,0.43931623931623937,0.275,0.9387949511788521,0.4177958079783638
VGG13,0.5714285714285714,0.8,0.5142857142857142,0.41025641025641024,0.8649572649572649,0.4547008547008547,0.36133333333333334,0.8634436770659681,0.44722222222222224
VGG16,0.45714285714285713,0.8285714285714286,0.5714285714285714,0.3145299145299146,0.8871794871794872,0.40341880341880343,0.2920974450386215,0.8847058823529412,0.37
VGG19,0.4857142857142857,0.8571428571428571,0.4857142857142857,0.4153846153846154,0.9025641025641026,0.3504273504273504,0.3656084656084656,0.8999766081871344,0.3097256325397673
