,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.5428571428571428,0.8571428571428571,0.6285714285714286,0.27850877192982454,0.7576754385964912,0.5328947368421053,0.22912801484230055,0.8087979094076655,0.47317388493859086
MobileNet,0.5142857142857142,0.8857142857142857,0.5714285714285714,0.3223684210526316,0.7889254385964912,0.45230263157894735,0.26265389876880985,0.8305909776498012,0.36696969696969695
SqueezeNet,0.4857142857142857,0.8857142857142857,0.5714285714285714,0.2987938596491228,0.7993421052631579,0.48848684210526316,0.2791666666666667,0.8282051282051281,0.41780397022332505
DenseNet,0.5428571428571428,0.8571428571428571,0.6285714285714286,0.40021929824561403,0.7576754385964912,0.4862938596491228,0.36764705882352944,0.7982600732600732,0.4445187165775401
VGG11,0.5142857142857142,0.8285714285714286,0.5428571428571428,0.3793859649122807,0.7445175438596492,0.42872807017543857,0.28437132784958874,0.7578197945845004,0.37499999999999994
VGG13,0.5428571428571428,0.8857142857142857,0.6857142857142857,0.40021929824561403,0.7889254385964912,0.5592105263157895,0.36428571428571427,0.7974358974358975,0.49873949579831933
VGG16,0.5428571428571428,0.8285714285714286,0.7142857142857143,0.44682017543859653,0.7445175438596492,0.5904605263157895,0.3926542207792208,0.7701585695006747,0.5335497835497836
VGG19,0.6,0.8857142857142857,0.6857142857142857,0.4446271929824561,0.8174342105263158,0.5411184210526316,0.425,0.8398701079622132,0.4833333333333333
