,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.5142857142857142,0.8285714285714286,0.6571428571428571,0.3793859649122807,0.8667763157894737,0.5460526315789473,0.28437132784958874,0.857962213225371,0.4824045407636739
MobileNet,0.45714285714285713,0.8571428571428571,0.5714285714285714,0.32456140350877194,0.8799342105263158,0.5641447368421053,0.25307125307125306,0.8665413533834586,0.5234848484848484
SqueezeNet,0.45714285714285713,0.8571428571428571,0.6285714285714286,0.32456140350877194,0.8980263157894737,0.5328947368421053,0.2491186839012926,0.8365079365079364,0.4668403125626127
DenseNet,0.5428571428571428,0.8857142857142857,0.6,0.36403508771929827,0.8930921052631579,0.48355263157894735,0.28968253968253965,0.8673076923076923,0.41263736263736267
VGG11,0.5428571428571428,0.8285714285714286,0.5714285714285714,0.43914473684210525,0.8667763157894737,0.48848684210526316,0.3526570048309179,0.8198669751301331,0.4153814935064935
VGG13,0.6571428571428571,0.8857142857142857,0.8,0.5098684210526316,0.8930921052631579,0.6299342105263158,0.44193210881190426,0.8461827646038171,0.579861111111111
VGG16,0.5142857142857142,0.9714285714285714,0.6857142857142857,0.37664473684210525,0.96875,0.5411184210526316,0.3609986504723347,0.976923076923077,0.4788299935358759
VGG19,0.5142857142857142,0.8857142857142857,0.7142857142857143,0.3508771929824561,0.8930921052631579,0.5904605263157895,0.27614571092831963,0.9035714285714286,0.5333333333333333
