,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.45714285714285713,0.8285714285714286,0.6285714285714286,0.42543859649122806,0.8744517543859649,0.5328947368421053,0.35095281306715065,0.86981658692185,0.4632453567937439
MobileNet,0.4,0.8571428571428571,0.5428571428571428,0.2982456140350877,0.887609649122807,0.44682017543859653,0.2255892255892256,0.8332799145299146,0.3920289855072464
SqueezeNet,0.42857142857142855,0.9142857142857143,0.6,0.3114035087719298,0.9320175438596492,0.5197368421052632,0.23611111111111116,0.8922965746495157,0.45119047619047625
DenseNet,0.37142857142857144,0.8857142857142857,0.45714285714285713,0.2850877192982456,0.9292763157894737,0.41776315789473684,0.2092760180995475,0.8717414529914529,0.3322140822140822
VGG11,0.45714285714285713,0.8285714285714286,0.5714285714285714,0.3996710526315789,0.9029605263157895,0.48848684210526316,0.30729166666666663,0.8310960281548516,0.413768115942029
VGG13,0.5428571428571428,0.9428571428571428,0.7714285714285715,0.42105263157894735,0.9270833333333334,0.6244517543859649,0.31423611111111116,0.9396124708624709,0.5712826797385621
VGG16,0.5428571428571428,0.8571428571428571,0.6857142857142857,0.444078947368421,0.887609649122807,0.5773026315789473,0.411319073083779,0.834126984126984,0.5126488095238095
VGG19,0.45714285714285713,0.9428571428571428,0.7142857142857143,0.35307017543859653,0.9451754385964912,0.5723684210526316,0.2611607142857143,0.9015765765765766,0.5134453781512606
