,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.4857142857142857,0.8571428571428571,0.6,0.3367521367521368,0.6735042735042734,0.40512820512820513,0.31037037037037035,0.6842063492063492,0.37504025764895327
MobileNet,0.45714285714285713,0.8285714285714286,0.6,0.32136752136752134,0.6444444444444444,0.40512820512820513,0.2966917293233083,0.6444444444444444,0.37964705882352945
SqueezeNet,0.37142857142857144,0.8,0.5714285714285714,0.2547008547008547,0.6290598290598289,0.38974358974358975,0.21326203208556152,0.6526164874551972,0.3542242703533026
DenseNet,0.37142857142857144,0.8,0.5714285714285714,0.26153846153846155,0.6290598290598289,0.3965811965811966,0.24772727272727274,0.6526164874551972,0.3665584415584416
VGG11,0.5142857142857142,0.8285714285714286,0.6,0.3452991452991453,0.6444444444444444,0.41196581196581195,0.30739393939393944,0.670735294117647,0.38141025641025644
VGG13,0.45714285714285713,0.8571428571428571,0.7428571428571429,0.3145299145299146,0.6735042735042734,0.5025641025641026,0.292063492063492,0.6832517482517483,0.4683809523809524
VGG16,0.42857142857142855,0.8857142857142857,0.6285714285714286,0.29914529914529914,0.6888888888888889,0.4205128205128205,0.2712749615975422,0.6955555555555556,0.3924315619967794
VGG19,0.45714285714285713,0.8571428571428571,0.6285714285714286,0.294017094017094,0.6666666666666666,0.43418803418803414,0.27218963831867055,0.6831011945007888,0.4051495345612993
