,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.42857142857142855,0.8571428571428571,0.4857142857142857,0.3128205128205128,0.9025641025641026,0.3572649572649573,0.2591596638655462,0.8831430007900597,0.3016993464052288
MobileNet,0.45714285714285713,0.8285714285714286,0.6,0.3350427350427351,0.8871794871794872,0.41880341880341876,0.2849251528568416,0.8664285714285714,0.38674948240165635
SqueezeNet,0.37142857142857144,0.8571428571428571,0.5714285714285714,0.27521367521367524,0.9025641025641026,0.40341880341880343,0.2246031746031746,0.8443333333333332,0.3707602339181287
DenseNet,0.37142857142857144,0.8285714285714286,0.5714285714285714,0.28205128205128205,0.8871794871794872,0.4478632478632479,0.211577964519141,0.8266666666666665,0.4333333333333334
VGG11,0.5142857142857142,0.8571428571428571,0.5428571428571428,0.3589743589743589,0.9094017094017094,0.388034188034188,0.3246305418719212,0.9044444444444444,0.34262579525737424
VGG13,0.5714285714285714,0.8285714285714286,0.6857142857142857,0.3965811965811966,0.8871794871794872,0.5743589743589743,0.36539682539682544,0.8516666666666666,0.5529713423831072
VGG16,0.4857142857142857,0.8857142857142857,0.5428571428571428,0.3504273504273504,0.9179487179487179,0.38803418803418804,0.3025255446308078,0.9215686274509804,0.346218487394958
VGG19,0.5142857142857142,0.8571428571428571,0.6,0.4239316239316239,0.9094017094017094,0.4256410256410256,0.39913793103448275,0.8880849181777973,0.386403162055336
