,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.5428571428571428,0.8857142857142857,0.5142857142857142,0.36752136752136755,0.8735042735042734,0.3589743589743589,0.34174358974358976,0.8335042735042736,0.33428571428571424
MobileNet,0.45714285714285713,0.8,0.45714285714285713,0.3145299145299146,0.8136752136752137,0.3145299145299146,0.2940934065934066,0.8136752136752137,0.2946491228070175
SqueezeNet,0.4,0.8285714285714286,0.5714285714285714,0.29059829059829057,0.829059829059829,0.40341880341880343,0.24649859943977592,0.7985564570655849,0.37561904761904763
DenseNet,0.4857142857142857,0.8285714285714286,0.5428571428571428,0.3299145299145299,0.829059829059829,0.37435897435897436,0.2944664031620553,0.856072796934866,0.3482251082251082
VGG11,0.5428571428571428,0.8285714285714286,0.5714285714285714,0.3675213675213675,0.829059829059829,0.3965811965811966,0.33598585322723257,0.8385564570655848,0.367386189258312
VGG13,0.5142857142857142,0.9428571428571428,0.8,0.3452991452991453,0.9111111111111111,0.6290598290598292,0.32574358974358975,0.930301570920766,0.6181904761904762
VGG16,0.37142857142857144,0.8571428571428571,0.6,0.2923076923076923,0.8581196581196581,0.4495726495726496,0.3071861471861472,0.8754295996401259,0.4427372779775526
VGG19,0.4,0.8285714285714286,0.6,0.28376068376068375,0.829059829059829,0.41196581196581195,0.25894909688013135,0.8353174603174602,0.38843700159489636
