,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.4,0.8571428571428571,0.6571428571428571,0.29743589743589743,0.9025641025641026,0.5076923076923077,0.24609649122807023,0.8694210526315789,0.4921212121212122
MobileNet,0.5428571428571428,0.8,0.6,0.39487179487179486,0.8649572649572649,0.41196581196581195,0.34660213752772734,0.8316239316239317,0.39272727272727276
SqueezeNet,0.37142857142857144,0.8571428571428571,0.6,0.27521367521367524,0.9025641025641026,0.43247863247863244,0.2236559139784946,0.8998550724637682,0.3844444444444445
DenseNet,0.34285714285714286,0.8571428571428571,0.5142857142857142,0.24615384615384617,0.9025641025641026,0.37264957264957266,0.2048484848484849,0.9042307692307692,0.3272946859903382
VGG11,0.4857142857142857,0.8285714285714286,0.5428571428571428,0.3572649572649573,0.8803418803418802,0.37435897435897436,0.3058823529411765,0.847008547008547,0.35213675213675216
VGG13,0.5428571428571428,0.8571428571428571,0.6285714285714286,0.3811965811965812,0.9025641025641026,0.5299145299145299,0.34933333333333333,0.9033809523809524,0.5157575757575759
VGG16,0.45714285714285713,0.8857142857142857,0.6285714285714286,0.3863247863247863,0.9179487179487179,0.49230769230769234,0.3737075537075537,0.9243697478991597,0.47606368863334814
VGG19,0.45714285714285713,0.8571428571428571,0.5142857142857142,0.3863247863247863,0.9025641025641026,0.3726495726495726,0.3780952380952381,0.8426666666666666,0.3343434343434344
