,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.45714285714285713,0.8285714285714286,0.4857142857142857,0.3213675213675214,0.8803418803418802,0.3504273504273504,0.2928089454405244,0.7866666666666666,0.3084033613445378
MobileNet,0.3142857142857143,0.8571428571428571,0.5142857142857142,0.2376068376068376,0.9025641025641026,0.37948717948717947,0.19137254901960782,0.8840803932909196,0.32079124579124574
SqueezeNet,0.42857142857142855,0.8,0.6571428571428571,0.2923076923076923,0.8649572649572649,0.49401709401709404,0.27575757575757576,0.8027009222661396,0.4838915470494417
DenseNet,0.34285714285714286,0.8571428571428571,0.6,0.252991452991453,0.9025641025641026,0.41196581196581195,0.22431372549019607,0.8443333333333332,0.3870129870129871
VGG11,0.4,0.8857142857142857,0.5714285714285714,0.2905982905982906,0.9247863247863247,0.4547008547008547,0.23383575883575883,0.9207058823529412,0.44032388663967603
VGG13,0.5714285714285714,0.8285714285714286,0.6571428571428571,0.3965811965811966,0.8803418803418802,0.558974358974359,0.3634383046147752,0.8771764705882352,0.5329824561403509
VGG16,0.42857142857142855,0.8857142857142857,0.5714285714285714,0.3264957264957265,0.9247863247863247,0.4547008547008547,0.24427513227513228,0.9207058823529412,0.43611111111111106
VGG19,0.4857142857142857,0.8857142857142857,0.5428571428571428,0.36410256410256403,0.9247863247863247,0.4837606837606838,0.29333333333333333,0.9207058823529412,0.4502466793168881
