,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.42857142857142855,0.8571428571428571,0.5428571428571428,0.3196581196581197,0.9025641025641026,0.43247863247863244,0.2574036511156187,0.8831430007900597,0.4141880341880341
MobileNet,0.34285714285714286,0.8285714285714286,0.5428571428571428,0.2598290598290598,0.8871794871794872,0.4017094017094017,0.1950579150579151,0.882456140350877,0.3372549019607843
SqueezeNet,0.4,0.8571428571428571,0.5428571428571428,0.28376068376068375,0.9025641025641026,0.37435897435897436,0.25585803589433354,0.8988888888888888,0.3529554655870445
DenseNet,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.3196581196581197,0.9025641025641026,0.3965811965811966,0.2565591397849462,0.9025641025641026,0.3690118577075099
VGG11,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.3196581196581197,0.9094017094017094,0.3965811965811966,0.2565591397849462,0.872148337595908,0.3708300395256917
VGG13,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.3196581196581197,0.9025641025641026,0.4547008547008547,0.2561904761904762,0.879467787114846,0.43465587044534415
VGG16,0.42857142857142855,0.8285714285714286,0.6857142857142857,0.305982905982906,0.8940170940170941,0.5299145299145299,0.26893779904306225,0.8855555555555557,0.5111628874557936
VGG19,0.4857142857142857,0.8571428571428571,0.6285714285714286,0.3504273504273504,0.9025641025641026,0.5367521367521368,0.30594965675057206,0.9025641025641026,0.489
