,Accuracy,Accuracy,Accuracy,Recall,Recall,Recall,F1-score,F1-score,F1-score
,SVM,DT,RF,SVM,DT,RF,SVM,DT,RF
ResNet18,0.5142857142857142,0.8285714285714286,0.5714285714285714,0.3316239316239316,0.6512820512820513,0.38974358974358975,0.28310276679841895,0.6689382940108893,0.34959247648902825
MobileNet,0.45714285714285713,0.8571428571428571,0.5714285714285714,0.3145299145299146,0.6666666666666666,0.3965811965811966,0.2893014354066986,0.6699019607843137,0.3666666666666667
SqueezeNet,0.4,0.8285714285714286,0.6857142857142857,0.2700854700854701,0.6512820512820513,0.49572649572649574,0.24843384759233283,0.6447619047619048,0.5105172413793103
DenseNet,0.42857142857142855,0.8285714285714286,0.6,0.305982905982906,0.6444444444444444,0.40512820512820513,0.28500000000000003,0.6404214559386973,0.3783137254901961
VGG11,0.34285714285714286,0.8571428571428571,0.6571428571428571,0.2393162393162393,0.6666666666666666,0.4495726495726496,0.19988620199146515,0.656969696969697,0.4200466200466201
VGG13,0.5142857142857142,0.8,0.7142857142857143,0.3589743589743589,0.6290598290598289,0.49401709401709404,0.3233766233766234,0.6247619047619047,0.4556521739130434
VGG16,0.4,0.8285714285714286,0.6285714285714286,0.28376068376068375,0.6512820512820513,0.42735042735042733,0.2546031746031746,0.6339010989010989,0.3995041952707856
VGG19,0.42857142857142855,0.8,0.6571428571428571,0.305982905982906,0.6290598290598289,0.49401709401709404,0.2716615067079463,0.6272716273442226,0.5082379862700228
