"","Q_D","Q_A","Q_L","V4"
"1",0.22849956645211,0.0815016078203043,0.276781582285492,"1_resnet18_d"
"2",0.193809786352283,0.114472761406428,0.421565992966406,"1_resnet18_l"
"3",0.286922819358822,0.379360932628308,0.313840361955172,"1_mobilenet_d"
"4",0.178232761559802,0.0657951694959769,0.418090131365744,"1_mobilenet_l"
"5",0.293327160712873,0.404183638170094,0.150290221495074,"1_squeezenet_d"
"6",0.263072439987151,0.12624819542353,0.31062934192317,"1_squeezenet_l"
"7",0.200399115402812,0.367713912372289,0.0680830007430135,"1_densenet_d"
"8",-0.0837707816583391,-0.201007563051842,0.165881357082039,"1_densenet_l"
"9",0.333767361294957,0.281008098243191,0.102809773743936,"1_vgg11_d"
"10",0.0997179942846438,0.059818204589889,0.426183924703515,"1_vgg11_l"
"11",0.531401480124497,0.117100574032758,0.440951829682885,"1_vgg13_d"
"12",0.450545277642151,0.0624902366632225,0.558331481993873,"1_vgg13_l"
"13",0.377918370154582,0.365334814557761,0.183407822873578,"1_vgg16_d"
"14",0.361076085956442,0.0509647191437626,0.464513875699059,"1_vgg16_l"
"15",0.253443857475615,0.265251350461812,0.139525547782753,"1_vgg19_d"
"16",0.128751214592382,0.0772344705780936,0.404521905735357,"1_vgg19_l"
"17",0.199414347205373,0.253320198552449,0.17343600260636,"2_resnet18_d"
"18",0.0740319483906198,0.247150305849899,0.297442577746586,"2_resnet18_l"
"19",0.364497516042911,0.469831780296293,0.275585390115757,"2_mobilenet_d"
"20",0.209426954145848,0.80403025220737,0.0290292374893569,"2_mobilenet_a"
"21",0.208690714499723,0.246946341874312,0.277383968797007,"2_mobilenet_l"
"22",0.346854409647898,0.374201336217069,0.22858994862617,"2_squeezenet_d"
"23",0.168761048936614,0.0323953020499908,0.315018006120546,"2_squeezenet_l"
"24",0.291057000927602,0.343174292512307,0.141436561199856,"2_densenet_d"
"25",0.107345824310078,0.46969696969697,0.0291754814249441,"2_densenet_a"
"26",0.16256554178215,0.321238389975581,0.144333184067557,"2_densenet_l"
"27",0.168629355302231,0.0996000682883202,0.100688739999622,"2_vgg11_d"
"28",0.179443254893543,-0.0130476719484915,0.341691286449406,"2_vgg11_l"
"29",0.552376099923291,0.0900773342562547,0.398937928126599,"2_vgg13_d"
"30",0.348111621245429,0.192759705816016,0.571608847486366,"2_vgg13_l"
"31",0.468968575963972,0.298418838781196,0.227457659641533,"2_vgg16_d"
"32",0.218998123789534,0.3672063019255,0.353542881151344,"2_vgg16_l"
"33",0.293964267140532,0.125958171198374,0.0848899655631278,"2_vgg19_d"
"34",0.0743544950206375,0.270923795711451,0.361362932152161,"2_vgg19_l"
"35",0.419189394054966,0.136794622382492,0.251013503099168,"3_resnet18_d"
"36",0.146982133570266,0.0944686283987805,0.303178448439742,"3_resnet18_l"
"37",0.213574425172396,0.650443635587991,0.265678086912987,"3_mobilenet_d"
"38",0.353609774197905,1,0.140042310839731,"3_mobilenet_a"
"39",0.251380331543277,0.378744586270589,0.399766457431558,"3_mobilenet_l"
"40",0.238294276558342,0.340348750255638,0.0812657994386502,"3_squeezenet_d"
"41",0.266035936702591,0,0.257274152968182,"3_squeezenet_l"
"42",0.322655264788743,0.400008324921695,0.0720555272843363,"3_densenet_d"
"43",0.25344356676837,0.12162730899433,0.314107994759283,"3_densenet_l"
"44",0.24581031369555,-0.0873808286193966,-0.0378582594728792,"3_vgg11_d"
"45",0.268287670558687,0.318559123921139,0.470282259617007,"3_vgg11_l"
