"","Q_D","Q_A","Q_L","V4"
"1",0.74346568721776,0.113066754216661,0.454791387333258,"X1_mobilenet_d"
"2",0.209426954145848,0.80403025220737,0.120955156205654,"X1_mobilenet_a"
"3",0.379425913695956,0.123868101150163,0.744176652836692,"X1_mobilenet_l"
"4",0.540517902151435,0.200562363030055,0.234294200024935,"X1_squeezenet_d"
"5",0.353609774197905,1,0.140042310839731,"X1_squeezenet.a"
"6",0.321166345851147,0.0361236097381376,0.746599552563175,"X1_squeezenet_l"
"7",0.45171737070424,0.07096921893772,0.263375375591022,"X1_densenet_d"
"8",0.202346911134864,0.696630546019236,0.00812981262217314,"X1_densenet_a"
"9",0.224572437226023,0.2345627697456,0.632337712008728,"X1_densenet_l"
"10",0.535069980774665,0.277425128574724,0.280768089073448,"X1_vgg11_d"
"11",0.0442012217747381,0.46969696969697,-0.0991966368448098,"X1_vgg11_a"
"12",0.275484219301549,0.0988445574933956,0.66378730832568,"X1_vgg11_l"
"13",0.591534652112695,0.0838727132900327,0.342884922939255,"X1_vgg13_d"
"14",0.202346911134864,0.696630546019236,0.00812981262217314,"X1_vgg13_a"
"15",0.192130927271828,-0.0676158529813633,0.601286599107764,"X1_vgg13_l"
"16",0.699353084530343,0.381385035698237,0.310890951171949,"X1_vgg16_d"
"17",0.202346911134864,0.696630546019236,0.00812981262217314,"X1_vgg16_a"
"18",0.24634846153261,0.0609393686772609,0.596106187245856,"X1_vgg16_l"
"19",0.644520318244411,0.268404855359938,0.337173634113755,"X1_vgg19_d"
"20",0.202346911134864,0.696630546019236,0.00812981262217314,"X1_vgg19_a"
"21",0.325477496414795,0.213549653931735,0.679079519447659,"X1_vgg19_l"
"22",0.531043636569772,0.411472201731472,0.268367593803183,"X2_resnet18_d"
"23",0.353609774197905,1,0.140042310839731,"X2_resnet18_a"
"24",0.256181120641083,0.198692619480465,0.616940704818427,"X2_resnet18_l"
"25",0.628280862437543,0.238696481124063,0.3144834061347,"X2_mobilenet_d"
"26",0.209426954145848,0.80403025220737,0.0290292374893569,"X2_mobilenet_a"
"27",0.3882787411791,0.234460719185913,0.6225579018404,"X2_mobilenet_l"
"28",0.541741713792333,0.417586536775171,0.259386136871415,"X2_squeezenet_d"
"29",0.353609774197905,1,0.140042310839731,"X2_squeezenet.a"
"30",0.248371318167601,0.194473021269209,0.674052669539476,"X2_squeezenet_l"
"31",0.606862270742083,0.3672063019255,0.280396078154514,"X2_densenet_d"
"32",0.353609774197905,1,0.140042310839731,"X2_densenet_a"
"33",0.319685469462927,0.2345627697456,0.681166878959209,"X2_densenet_l"
"34",0.630913432439297,0.265251350461812,0.276559567926528,"X2_vgg11_d"
"35",0.353609774197905,1,0.140042310839731,"X2_vgg11_a"
"36",0.299176847086311,0.138052561093764,0.66723705371144,"X2_vgg11_l"
"37",0.609417626883753,0.36403111663076,0.194846366224858,"X2_vgg13_d"
"38",0.209426954145848,0.80403025220737,0.0290292374893569,"X2_vgg13_a"
"39",0.346266352046541,0.0915913450642003,0.7281422077561,"X2_vgg13_l"
"40",0.645980145696238,0.348600239009121,0.294874167141751,"X2_vgg16_d"
"41",0.353609774197905,1,0.140042310839731,"X2_vgg16_a"
"42",0.338191461118498,0.18914397919668,0.693178056183596,"X2_vgg16_l"
"43",0.68402046438944,0.335721193628846,0.313652141189903,"X2_vgg19_d"
"44",0.353609774197905,1,0.140042310839731,"X2_vgg19_a"
