"","Q_D","Q_A","Q_L","V4"
"1",0.703113074448448,0.153374203062821,0.354401484031976,"1_resnet18_d"
"2",0.202346911134864,0.696630546019236,0.00812981262217314,"1_resnet18_a"
"3",0.228862066406922,0.103370044293629,0.524987710760629,"1_resnet18_l"
"4",0.511875132712887,0.253245725465862,0.321845933186051,"1_mobilenet_d"
"5",0.0442012217747381,0.46969696969697,0.0116701925699776,"1_mobilenet_a"
"6",0.232195100735061,-0.0583064957270523,0.573844508011551,"1_mobilenet_l"
"7",0.599182281160785,0.292751435081895,0.375811218479732,"1_squeezenet_d"
"8",0.202346911134864,0.696630546019236,0.00812981262217314,"1_squeezenet-a"
"9",0.352533417395365,0.0473231964100984,0.715328773300658,"1_squeezenet_l"
"10",0.554091638503641,0.0696425745031121,0.355981107917905,"1_densenet_d"
"11",0.0442012217747381,0.46969696969697,0.0116701925699776,"1_densenet_a"
"12",0.29210711979621,0.0483385891818233,0.625962369945718,"1_densenet_l"
"13",0.784727309172279,0.17058076135148,0.449747403853238,"1_vgg11_d"
"14",0.202346911134864,0.696630546019236,0.00812981262217314,"1_vgg11_a"
"15",0.316280034205492,0.074040227111341,0.69146698257846,"1_vgg11_l"
"16",0.649078776532836,0.0696425745031121,0.414498550315369,"1_vgg13_d"
"17",0.290465171662565,0.46969696969697,0.140042310839731,"1_vgg13_a"
"18",0.296430018767934,-0.0602781624708894,0.696423186161681,"1_vgg13_l"
"19",0.711491458623208,0.0865981222196073,0.321592691210227,"1_vgg16_d"
"20",0.202346911134864,0.696630546019236,0.00812981262217314,"1_vgg16_a"
"21",0.303070613274178,0.052411992056426,0.746834467175322,"1_vgg16_l"
"22",0.599484656242489,0.232414994778693,0.382218293609866,"1_vgg19_d"
"23",0.0442012217747381,0.46969696969697,0.0116701925699776,"1_vgg19_a"
"24",0.21978387920949,0.0667557337293191,0.640147248427681,"1_vgg19_l"
"25",0.594094190218628,0.21165014511268,0.41474171476035,"2_resnet18_d"
"26",0.209426954145848,0.80403025220737,0.120955156205654,"2_resnet18_a"
"27",0.115278556363097,0.196700663218511,0.539737577151851,"2_resnet18_l"
"28",0.51460515278267,0.381894568371275,0.294147688185204,"2_mobilenet_d"
"29",0.209426954145848,0.80403025220737,0.0290292374893569,"2_mobilenet_a"
"30",0.341363678120106,0.255968876076889,0.571751242896258,"2_mobilenet_l"
"31",0.625527063422184,0.359983702342068,0.347763906153126,"2_squeezenet_d"
"32",0.413618234438049,0.80403025220737,0.227395693666629,"2_squeezenet-a"
"33",0.429556222489088,0.198692619480465,0.731720370831158,"2_squeezenet_l"
"34",0.564860752020294,0.230283093235919,0.283794513411899,"2_densenet_d"
"35",0.110562691079512,0.685344416842342,0.123454563943433,"2_densenet_a"
"36",0.424074791848298,0.175651152753112,0.648469813904753,"2_densenet_l"
"37",0.631203782743493,0.268404855359938,0.201811956184875,"2_vgg11_d"
"38",0.353609774197905,1,0.140042310839731,"2_vgg11_a"
"39",0.42059551209603,0.214076287663459,0.64542093138165,"2_vgg11_l"
"40",0.707126471995122,0.3672063019255,0.468139539179711,"2_vgg13_d"
"41",0.353609774197905,1,0.140042310839731,"2_vgg13_a"
"42",0.437135006625477,0.215950662408078,0.672457580995547,"2_vgg13_l"
"43",0.61102140797681,0.305446406249297,0.404655478581254,"2_vgg16_d"
"44",0.196861336897097,0.603022689155527,0.116116949957428,"2_vgg16_a"
"45",0.192283802265348,0.173768000822965,0.662286138967493,"2_vgg16_l"
"46",0.617636403088427,0.306201528307084,0.344335791942455,"2_vgg19_d"
"47",0.290227064083719,0.685344416842342,0.123454563943433,"2_vgg19_a"
"48",0.374135809009812,0.197502132136799,0.631539288714825,"2_vgg19_l"
"49",0.656093839736172,0.247570399108025,0.339813690850738,"3_resnet18_d"
"50",0.353609774197905,1,0.140042310839731,"3_resnet18_a"
"51",0.359092423229804,0.190791811017966,0.561743873820873,"3_resnet18_l"
"52",0.633972327397208,0.381894568371275,0.23041568907841,"3_mobilenet_d"
"53",0.353609774197905,1,0.140042310839731,"3_mobilenet_a"
"54",0.29741798008255,0.0528631796510149,0.521685923177416,"3_mobilenet_l"
"55",0.785743949458088,0.35228714260927,0.484900134446584,"3_squeezenet_d"
"56",0.353609774197905,1,0.140042310839731,"3_squeezenet-a"
"57",0.527544948654797,0.144667589930135,0.666244848094675,"3_squeezenet_l"
"58",0.653406921989815,0.292751435081895,0.473522135284462,"3_densenet_d"
"59",0.353609774197905,1,0.140042310839731,"3_densenet_a"
"60",0.361076597585163,0.134231211042805,0.613286348013284,"3_densenet_l"
"61",0.642039521676667,0.197193031105743,0.294276262666278,"3_vgg11_d"
"62",0.353609774197905,1,0.140042310839731,"3_vgg11_a"
"63",0.367353579155151,0.121581108736013,0.540804187886444,"3_vgg11_l"
"64",0.71784880741529,0.279978195363911,0.386760652914415,"3_vgg13_d"
"65",0.353609774197905,1,0.140042310839731,"3_vgg13_a"
"66",0.449494602698216,0.113848000539184,0.604595708743844,"3_vgg13_l"
"67",0.630242527106362,0.231213875653923,0.182901692377303,"3_vgg16_d"
"68",0.353609774197905,1,0.140042310839731,"3_vgg16_a"
"69",0.243142448311441,0.0250932930669947,0.560502578255048,"3_vgg16_l"
"70",0.724419531249916,0.383435507657054,0.364245969699531,"3_vgg19_d"
"71",0.353609774197905,1,0.140042310839731,"3_vgg19_a"
"72",0.39159011287405,0.176941141829152,0.606237079645315,"3_vgg19_l"
"73",0.726630319242978,0.319240769762961,0.347555609787872,"4_resnet18_d"
"74",0.353609774197905,1,0.140042310839731,"4_resnet18_a"
"75",0.365309119604778,0.189185043470329,0.646009855021428,"4_resnet18_l"
"76",0.383516222426426,0.242842488182801,0.214117563269319,"4_mobilenet_d"
"77",0.353609774197905,1,0.140042310839731,"4_mobilenet_a"
"78",0.153684041235213,0.0388172707992895,0.421068170987236,"4_mobilenet_l"
"79",0.67110878172173,0.381894568371275,0.397099379050025,"4_squeezenet_d"
"80",0.353609774197905,1,0.140042310839731,"4_squeezenet-a"
"81",0.475933152081756,0.126888796602286,0.726023269230721,"4_squeezenet_l"
"82",0.715110041596138,0.337776160459352,0.413664333231086,"4_densenet_d"
"83",0.353609774197905,1,0.140042310839731,"4_densenet_a"
"84",0.39775525467144,0.0607905543680065,0.571239055602997,"4_densenet_l"
"85",0.682417048719091,0.245618433836829,0.303178448439742,"4_vgg11_d"
"86",0.353609774197905,1,0.140042310839731,"4_vgg11_a"
"87",0.157697244911354,0.138143744279986,0.44180305696656,"4_vgg11_l"
"88",0.677994338169147,0.325368790837254,0.472302868623159,"4_vgg13_d"
"89",0.353609774197905,1,0.140042310839731,"4_vgg13_a"
"90",0.455423228257923,0.178038121598575,0.709297162832391,"4_vgg13_l"
"91",0.773089762293175,0.253245725465862,0.375486922050393,"4_vgg16_d"
"92",0.353609774197905,1,0.140042310839731,"4_vgg16_a"
"93",0.172998182718541,0.0133905889196691,0.554370490300416,"4_vgg16_l"
"94",0.617442870183553,0.21165014511268,0.40275495999849,"4_vgg19_d"
"95",0.353609774197905,1,0.140042310839731,"4_vgg19_a"
"96",0.446086149192759,0.159028099407141,0.650132033070567,"4_vgg19_l"
"97",0.701578805894633,0.192759705816016,0.39839404521777,"5_resnet18_d"
"98",0.290323829019587,0.696630546019236,0.186985690309982,"5_resnet18_a"
"99",0.139051842160422,-0.039253433598943,0.4913070259946,"5_resnet18_l"
"100",0.406796602901488,0.162684395418627,0.168679595936843,"5_mobilenet_d"
"101",0.290323829019587,0.696630546019236,0.186985690309982,"5_mobilenet_a"
"102",0.210588963109947,0.135570208885198,0.4034432633328,"5_mobilenet_l"
"103",0.780115404193283,0.232414994778693,0.396732912354544,"5_squeezenet_d"
"104",0.290323829019587,0.696630546019236,0.186985690309982,"5_squeezenet-a"
"105",0.351837657878813,0.23416672443807,0.609911286332528,"5_squeezenet_l"
"106",0.608881852770903,0.0435194139889245,0.323229305806388,"5_densenet_d"
"107",0.290323829019587,0.696630546019236,0.186985690309982,"5_densenet_a"
"108",0.203651540692875,0.117526023012324,0.509783969770286,"5_densenet_l"
"109",0.806293773461514,0.238696481124063,0.365284571741074,"5_vgg11_d"
"110",0.290323829019587,0.696630546019236,0.186985690309982,"5_vgg11_a"
"111",0.190359948793645,-0.162684395418627,0.655440715640303,"5_vgg11_l"
"112",0.780115404193283,0.232414994778693,0.52736448105665,"5_vgg13_d"
