"","Q_D","Q_A","Q_L","V4"
"1",0.301574813970021,0.251259453814803,0.116116949957428,"1_resnet18_d"
"2",0.0118866660333715,-0.0855659834448235,0.19771715783964,"1_resnet18_l"
"3",0.205219958239856,0.363636363636364,0.326765391959373,"1_mobilenet_d"
"4",0.102174167183102,0.0516139774092509,0.442271857124547,"1_mobilenet_l"
"5",0.18486471928987,0.300490998691875,0.085415331908226,"1_squeezenet_d"
"6",0.0467428098209268,0.059818204589889,0.273564005721851,"1_squeezenet_l"
"7",0.179780397797058,0.311922475506116,0.0894558646010611,"1_densenet_d"
"8",0.136814350064974,0.0781631749350903,0.216733802481508,"1_densenet_l"
"9",0.284458701160606,0.253320198552449,0.233054628502297,"1_vgg11_d"
"10",0.226725154078884,0.131885054566023,0.336490980977404,"1_vgg11_l"
"11",0.397941493239449,0.0774209661138764,0.216166581853009,"1_vgg13_d"
"12",0.200531713170206,0.231213875653923,0.534265469838965,"1_vgg13_l"
"13",0.443571081667409,0.365278696475285,0.21101220011406,"1_vgg16_d"
"14",0.271768756027976,-0.177272007826103,0.31940770641949,"1_vgg16_l"
"15",0.269467380953699,0.323292802664648,0.119317622960851,"1_vgg19_d"
"16",0.346509332902502,0.201156623185825,0.480305973895805,"1_vgg19_l"
"17",0.0308783197908257,0.0815016078203043,-0.0199739286185406,"2_resnet18_d"
"18",-0.0397124791516883,-0.139269840758955,0.0451663944488043,"2_resnet18_l"
"19",0.323895006846544,0.422679243723797,0.17853365955739,"2_mobilenet_d"
"20",0.209426954145848,0.80403025220737,0.0290292374893569,"2_mobilenet_a"
"21",0.148953169028987,0.172543902217525,0.422428828666109,"2_mobilenet_l"
"22",0.109800360717517,0.22968778911236,-0.0780498741945444,"2_squeezenet_d"
"23",-0.0216935666420595,0.0669260602814104,0.0801867745072229,"2_squeezenet_l"
"24",0.299110212507172,0.380700166344831,0.149017366245181,"2_densenet_d"
"25",0.107345824310078,0.46969696969697,0.0291754814249441,"2_densenet_a"
"26",0.180468962368386,0.337766796237973,0.190116217654819,"2_densenet_l"
"27",0.230971924181846,0.226724708157073,0.191608779413917,"2_vgg11_d"
"28",0.241109873899569,0.142849854785161,0.162290755311686,"2_vgg11_l"
"29",0.36863506733014,0.334021328561342,0.33588569970846,"2_vgg13_d"
"30",0.228566069716893,0.197193031105743,0.550581394665939,"2_vgg13_l"
"31",0.4253481546117,0.334021328561342,0.197719950892214,"2_vgg16_d"
"32",0.322474515648577,0.24318672855696,0.428543428861113,"2_vgg16_l"
"33",0.422688039998022,0.36266684780913,0.213054306770467,"2_vgg19_d"
"34",0.107345824310078,0.46969696969697,0.0291754814249441,"2_vgg19_a"
"35",0.103901176824204,0.295235933108331,0.325940534253189,"2_vgg19_l"
"36",0.290465171662565,-0.0606060606060606,-0.0991966368448098,"3_resnet18_d"
"37",-0.0660521073579533,-0.0905666825703452,-0.0813836582035373,"3_resnet18_l"
"38",0.29925895317038,0.718070330817253,0.201120456946197,"3_mobilenet_d"
"39",0.353609774197905,1,0.140042310839731,"3_mobilenet_a"
"40",0.151854966494417,-0.0297449156806268,0.372295738783535,"3_mobilenet_l"
"41",0.184993809495499,0.159130987416042,0.0161273541607538,"3_squeezenet_d"
"42",0.155832637123309,-0.0969421230454545,0.232004124554433,"3_squeezenet_l"
"43",0.336431218694521,0.400454287483149,0.210524581108564,"3_densenet_d"
"44",0.290323829019587,0.696630546019236,0.186985690309982,"3_densenet_a"
"45",0.0893541237307795,0.231557144967936,-0.0165141562222391,"3_densenet_l"
"46",0.299706553565249,0.219167800588295,0.205737442106935,"3_vgg11_d"
"47",0.20262189054817,0.0525611018656962,0.321343971789994,"3_vgg11_l"
"48",0.411610931459847,0.0696425745031121,0.131664245394294,"3_vgg13_d"
"49",0.260364627974435,0.191752984914845,0.48358012085686,"3_vgg13_l"
"50",0.445032277559927,0.364326208031464,0.198366456177272,"3_vgg16_d"
"51",0.267423768759115,0.104890321741066,0.415830659626222,"3_vgg16_l"
"52",0.22509158695589,0.35314630537987,0.0986684207875174,"3_vgg19_d"
"53",0.201311489462161,0.156833081668717,0.251259776459159,"3_vgg19_l"
"54",0.0441329206085485,-0.0211793435521839,0.0842839530560578,"4_resnet18_d"
"55",0.110562691079512,0.298456439592633,0.042570539290839,"4_resnet18_l"
"56",0.247754660080552,0.445864531806345,0.364232746241207,"4_mobilenet_d"
"57",0.353609774197905,1,0.140042310839731,"4_mobilenet_a"
"58",0.276187871650817,0.0432203079429098,0.457733304839448,"4_mobilenet_l"
"59",0.110666000030511,-0.14484136487558,-0.167342335399445,"4_squeezenet_d"
"60",0.151690488659366,-0.110776690153626,0.225498694151797,"4_squeezenet_l"
"61",0.367037599150664,0.320256307610174,0.098108135515969,"4_densenet_d"
"62",0.207592337410711,0.294341718353622,0.255777211496831,"4_densenet_l"
"63",0.166586902763239,0.192970411092812,0.0849326414926953,"4_vgg11_d"
"64",0.127414534925558,0.0797557894627261,0.212447207480338,"4_vgg11_l"
"65",0.369353955175883,0.0204522214705063,0.351816329127799,"4_vgg13_d"
"66",0.0870027902514146,0.189191243253126,0.427114108061758,"4_vgg13_l"
"67",0.323196271389518,0.307528956646084,0.275488784644704,"4_vgg16_d"
"68",0.36694096158829,0.247150305849899,0.461035995507208,"4_vgg16_l"
"69",0.269491241676966,0.283731050383254,0.129598671194416,"4_vgg19_d"
"70",0.327238476104072,0.256045778249595,0.279387680887389,"4_vgg19_l"
"71",0.0227109989583068,-0.155699788832305,0.0569644083636855,"5_resnet18_d"
"72",-0.0644949031297154,-0.0884315376570764,0.297993775035873,"5_resnet18_l"
"73",0.248786528658819,0.21320071635561,0.0355797358477583,"5_mobilenet_d"
"74",0.190872728175537,0.336763336109009,0.420205541731692,"5_mobilenet_l"
"75",0.240678343776309,0.174594975538832,0.0775839006317623,"5_squeezenet_d"
"76",-0.0402106317014715,-0.192970411092812,0.148632122612217,"5_squeezenet_l"
"77",0.200202326809453,0.18924236358783,0.00840926875851163,"5_densenet_d"
"78",0.0728326855394223,0.327678107322737,0.0294453129233505,"5_densenet_l"
"79",0.178075654677945,0.192970411092812,0.185790153265271,"5_vgg11_d"
"80",0.252991777900825,0.065983965205408,0.256656191973255,"5_vgg11_l"
"81",0.408190121544915,0.0277858188194219,0.33707435766248,"5_vgg13_d"
"82",0.149955775305723,0.192759705816016,0.400868542393036,"5_vgg13_l"
"83",0.435326597037435,0.293336451103973,0.151543330804917,"5_vgg16_d"
"84",0.43926863967172,0.222680885707562,0.368759619254394,"5_vgg16_l"
"85",0.320965069519088,0.114568370511383,0.0931467679253145,"5_vgg19_d"
"86",0.191713056188061,0.23920753994049,0.233850021709038,"5_vgg19_l"
